1,2,200,"010029547-004","Sasktel","SK","CGF349","DAVID LAKE RAPIDS SASK","FX",56.48444444,-103.57361111,456,75,60.4,141.9,-.278,"D","27M5D7W",27500,6375.14,41.5,6.02,"G","Andrew, Div of CommScope","HP8-59E","2016-11-15","0",1024-QAM"
1,2,200,"010043593-002","Bell Mobility Inc.","QC","VES821","LONGUEUIL (RUE LABADIE)","FX",45.56583333,-73.45361111,20,63,25,245.6,.208,"D","30M0D7WET",30000,6445,39.5,1.8,"A","Andrew, Div of CommScope","UHX6-65D","1997-01-29","0",64-QAM"
1,2,200,"010024661-002","Rogers Communications Canada Inc.","AB","XKP939","ARDROSSaN, ALBERTA","FX",53.51861111,-113.14861111,735,91,82,120.3,-.106,"D","30M0D7WET",30000,6345.49,42.1,.8,"B","Andrew, Div of CommScope","UHX10-58WA (6)","2014-12-15","0",64-QAM"
1,2,200,"010029579-005","Sasktel","SK","CGJ819","DENARE BEACH, SK","FX",54.655,-102.07583333,330,106,75,300.0,-.120,"D","27M5D7W",27500,6375.14,45,6.32,"L","Andrew, Div of CommScope","HP12-59E","2016-11-09","0",1024-QAM"
1,2,200,"010020553-003","TELUS Communications Inc.","BC","CFW93","Newcastle Ridge, BC.","FX",50.40388889,-126.05527778,1295,24,17,126.5,-1.175,"D","30M0D7WET",30000,6197.24,46.4,.7,"B","Andrew, Div of CommScope","UHX15-59C","2017-04-24","0",128-TCM"
1,2,200,"010028255-003","Bell MTS, a division of Bell Canada","MB","CGF795","Bigstone River, MB.","FX",55.31986111,-95.31208333,200,155,152.3,180.6,-.293,"D","30M0D7W",30000,6152.75,44.7,10.76,"B","Andrew, Div of CommScope","HSX12-59","2018-01-05","0",128-QAM"
1,2,200,"010021357-001","Bell Media Inc.","BC","CZV50","COPPER MTN BC","FX",54.51777778,-128.4725,1012,10,9,270.0,-7.073,"A","20M0F8FNF",20000,6640,29.2,3,"A","Andrew, Div of CommScope","P2-59","1981-11-17","0",FM-VIDEO"
1,2,200,"010030971-006","Rogers Communications Canada Inc.","ON","VDE899","Tilbury (4241 Queen's Line) ON","FX",42.27830556,-82.37791667,177,60,50.6,184.8,-.026,"D","27M4D7W",27400,6345.49,40.8,4.8,"G","Andrew, Div of CommScope","HPX8-58W","2022-01-25","0",4096-QAM"
1,2,200,"010041317-001","Gouvernement du Quebec (ITQ) - Micro-Ondes RENIR","QC","VEM954","DARAN","FX",47.96527778,-71.24166667,936,120,24,181.4,.009,"D","30M0D7WET",30000,6152.75,39.3,1.6,"B","Andrew, Div of CommScope","UHP6-59W","2005-10-11","0",128-TCM"
1,2,200,"010025119-002","Rogers Communications Canada Inc.","AB","VFE486","TWIN LAKES, AB","FX",57.45277778,-117.52555556,729,137,100,182.9,-.432,"D","30M0D7WET",30000,6063.8,40.8,2.4,"A","Andrew, Div of CommScope","HPX8-58W (L6)","2016-08-01","0",256-QAM"
1,2,200,"010025177-003","Rogers Communications Canada Inc.","AB","CHW657","FORT MAcKAY, ALBERTA","FX",57.10388889,-111.61861111,269,108,95.5,339.0,-.174,"D","30M0D7WET",30000,6256.54,40.8,2.3,"A","Andrew, Div of CommScope","HPX8-58W","2021-01-22","0",512-QAM"
1,2,201,"010069671-002","Sasktel","SK","CGF338","LA RONGE NORTH, SASKATCHEWAN","FX",55.12277778,-105.28416667,381,41,40,33.4,-.003,"D","29M7D7WFT",29650,6256.54,43.3,3,"B","Andrew, Div of CommScope","HP10-59D","2014-06-12","0",64-QAM"
1,2,200,"010069293-003","Rogers Communications Canada Inc.","ON","VEL904","WHITEFISH (HWY 17/BAY ST) ON","FX",46.37944444,-81.35666667,298,107,99.4,65.0,-.113,"D","30M0D7WET",30000,6505,44,2.7,"A","Andrew, Div of CommScope","UHX10-65","2015-12-31","0",128-QAM"
1,2,200,"010685244-001","Rogers Communications Canada Inc.","AB","CFB973","Eckville, Ab. W2275","FX",52.33944444,-114.3925,965,107,98.5,339.6,-.152,"D","30M0D7WET",30000,6345.49,42.7,.8,"A","Andrew, Div of CommScope","HPX10-58W (L6)","2016-09-01","0",64-QAM"
1,2,200,"010021773-003","TELUS Communications Inc.","BC","CIJ596","OLD FORT MTN, BC","FX",55.08833333,-126.38527778,1560,6,6,153.3,-1.739,"D","30M0D7W",30000,5974.85,38.7,4.4,"B","Andrew, Div of CommScope","PXL6-59","2020-10-16","0",512-QAM"
1,2,200,"010023615-003","Telus Communications Inc.","AB","CGJ290","STEEN RIVER, ALBERTA-12 3 121 19 W5","FX",59.4825,-117.18888889,311,103,92,10.0,-.195,"D","10M0D7WET",10000,6435,45.7,6,"A","Andrew, Div of CommScope","UHX12-65","2009-07-01","0",64-QAM"
1,2,200,"010024553-004","Rogers Communications Canada Inc.","AB","CGD437","WANHAM, ALBERTA (SW 6 78 23 W5)","FX",55.72388889,-117.56583333,560,60,39,107.9,.058,"D","30M0D7WET",30000,6445,41.9,4.4,"A","Andrew, Div of CommScope","HPX8-58W (U6)","2015-12-22","0",64-QAM"
1,2,200,"010024147-002","Rogers Communications Canada Inc.","AB","VOU764","HIGH PRAIRIE, ALTA NW 20 74 16 W5","FX",55.43222222,-116.43472222,589,60,40,213.9,.266,"D","30M0D7WET",30000,6345.49,42.7,2.3,"B","Andrew, Div of CommScope","HPX10-58W (L6)","2014-12-15","0",256-QAM"
1,2,200,"010024917-002","Rogers Communications Canada Inc.","AB","VEL920","ALDER FLATS W1142, ALBERTA","FX",52.91277778,-114.92805556,987,107,92,177.8,.066,"D","28M0D7WET",28000,6785,42.7,2.7,"A","Andrew, Div of CommScope","HPX10-58W (L6)","2014-12-15","0",256-QAM"
1,2,200,"010042193-002","Rogers Communications Canada Inc.","QC","CGC675","Joliette, QC","FX",46.01666667,-73.40263889,50,91,59,271.0,.182,"D","30M0D7WET",30000,6093.45,38.8,1.8,"B","Andrew, Div of CommScope","UHX6-59C","2017-11-17","0",128-QAM"
1,2,200,"010020645-004","TELUS Communications Inc.","BC","VBW929","Sonora Island, BC.","FX",50.38111111,-125.16777778,158,12,10,252.6,######,"D","30M0D7WET",30000,6475,42,3.78,"A","Andrew, Div of CommScope","HPX8-65","2019-01-24","0",128-QAM"
1,2,200,"010020565-003","TELUS Communications Inc.","BC","CFZ60","GOLD RIVER BC","FX",49.7805,-126.0525,112,12,11.2,288.1,######,"D","27M5D7W",27500,6725,45,4.9,"A","Andrew, Div of CommScope","HPX12-65","2019-12-20","0",256-QAM"
1,2,200,"010034343-001","Bell Mobility Inc.","ON","CYS783","RAINY RIVER (HWY 621 / HWY 619) ON","FX",49.03416667,-94.35416667,330,99,80,91.9,-.049,"D","27M5D7WET",27500,5974.85,39.1,.4,"A","RFS (Celwave/Cablewave/Phelps Dodge)","UXA6-W59A","2014-10-01","0",64-QAM"
1,2,200,"010024875-004","Rogers Communications Canada Inc.","AB","XOU995","Fairview, AB - NW 08-19-04-W6","FX",55.83722222,-118.59805556,574,108,55.2,30.5,.078,"D","30M0D7WET",30000,6093.45,40.8,.9,"B","Andrew, Div of CommScope","HPX8-58W (L6)","2017-03-16","0",64-QAM"
1,2,200,"010019435-004","Rogers Communications Canada Inc.","BC","CFG212","TOMS LAKE, B.C. (W548)","FX",55.65722222,-120.08083333,840,90,55,151.1,-.100,"D","28M0D7WET",28000,6345.49,40.8,2.6,"A","Andrew, Div of CommScope","HPX8-58W (L6)","2017-10-06","0",256-QAM"
